default,student,balance,income
No,Yes,1067.67076675,14485.9484895
No,No,742.540614207,39017.9503227
No,No,1060.17844743,30948.2902664
No,No,523.753367762,33767.0507142
No,No,697.982915044,29799.3191984
Yes,Yes,1500.89453315,15802.2328831
No,Yes,1682.89763103,14378.8906008
No,Yes,1264.04207021,6466.51340821
No,No,1352.46233584,34247.7800247
No,No,376.878916635,50671.3227511
No,No,629.561281535,37255.3650881
No,Yes,709.414229834,11355.1127103
No,No,541.346278833,42332.2462777
No,No,421.172381916,42721.4777704
No,No,500.804219905,47910.9638496
No,No,0.0,41663.3401135
No,No,1089.3658731,43360.1601543
No,No,603.847482535,56468.1222446
Yes,No,1165.53985274,50341.5739038
No,No,1457.62260167,43155.3626997
No,No,390.05502637,27108.2136591
No,No,584.141216408,35517.2291108
No,No,901.012282941,13498.1265266
No,Yes,1380.09673716,14142.0754374
No,No,1146.0676891,39902.4418922
No,No,1058.02596863,43327.0261055
No,No,474.379662091,35980.7527881
No,Yes,969.143518901,22425.4057574
No,Yes,1616.73887827,12557.8228819
No,No,1185.02865067,33298.5003998
No,No,472.633228938,41257.3860294
No,No,1257.62512282,30964.234583
No,No,640.918438752,37306.6939871
No,No,105.744247656,42442.8473498
No,No,672.426792683,25947.2454089
No,No,568.666447037,45186.975935
No,Yes,368.198298778,26670.012113
No,No,1546.54850638,57266.8295894
No,No,230.220394094,28930.2545206
No,No,815.054702367,34200.1833535
No,Yes,164.305511668,17995.8582582
No,Yes,1785.79751592,15291.6707952
No,No,661.052297809,27873.637912
No,Yes,979.877154915,13522.4215064
No,Yes,778.249905207,23805.9105658
No,Yes,190.619278273,21744.509317
No,No,523.813716992,45284.1893485
No,No,175.698868756,40044.470321
No,No,977.947923152,38368.48417
No,No,837.695359208,44260.7644149
No,Yes,1436.32081999,27658.3866683
No,No,638.229500996,53812.7978817
No,No,714.011659056,48631.3643616
No,No,738.253247664,36086.0921346
No,No,507.526534856,58027.7709225
No,Yes,1033.83349442,15818.061396
No,Yes,19.7394609228,20514.171366
No,No,434.704864004,48898.3701163
No,No,0.0,45334.8393331
No,No,629.764071852,53069.3251511
No,Yes,522.767758901,26900.2807227
No,Yes,294.656487542,11681.4623322
No,Yes,469.42563291,14647.0022693
No,No,838.43703832,40903.4806861
No,No,1407.63951457,52746.1331467
No,Yes,1417.22549878,16053.9742636
No,No,363.994064623,38110.4431112
No,Yes,128.251822227,17076.5736045
Yes,Yes,1894.16820104,28321.6845474
No,Yes,1624.79564181,10623.5974508
No,No,645.949270765,46406.3379836
No,No,684.084904855,38184.568385
No,No,1168.28453842,46904.6038234
No,No,766.124054874,51614.0562037
No,Yes,738.26860116,14063.0754607
No,No,525.890338272,45530.5091218
No,No,631.253506691,38877.5703325
No,No,0.0,65943.7839408
No,No,913.913965747,53809.3303582
No,No,578.752566335,60498.9254644
No,No,1503.84995075,43888.3966632
No,Yes,555.265796928,11581.2206625
Yes,Yes,1289.24621049,13624.5452585
No,No,545.566510669,35714.6511274
No,No,1112.34899226,33468.8221845
No,No,564.907448113,35820.8856846
No,No,591.841407435,38879.509879
No,Yes,908.122811893,22084.271649
Yes,Yes,2169.19618676,18195.2669009
No,Yes,1108.10536567,15337.3022719
No,No,0.0,27167.260391
No,No,957.59190286,35330.8553531
No,No,448.039968335,29537.3102493
No,No,1188.07287548,40704.7072215
No,Yes,1223.88581432,19520.0090004
No,Yes,959.967042003,18413.8638523
No,No,734.721836403,35010.0258726
No,No,0.0,47628.4118282
No,No,1423.28425808,48914.1970808
No,No,217.163501322,26975.4918094
No,No,672.045138944,36705.3404589
No,No,830.765389791,45958.9842241
No,No,652.528178922,58750.495995
No,No,533.989148195,64930.2397951
No,Yes,1626.63407931,17721.6300644
No,No,1382.12097668,30395.6882251
No,No,0.0,38663.2005143
No,No,1165.68915192,38110.3647751
No,No,1190.42050705,34198.0513266
No,No,435.214657082,39505.4124572
No,Yes,1382.42254388,17166.042566
No,No,1265.95483304,27233.5630601
No,No,1303.62613154,40010.4651613
No,Yes,240.101366708,21142.0419014
No,Yes,326.438624759,21109.4318148
No,No,562.801930707,41934.5973333
No,No,531.486360558,28836.1926228
No,Yes,594.544379822,17875.3390702
No,No,745.733892853,60180.5611339
No,Yes,1218.63890457,29899.8068497
No,No,266.460481237,37622.0537635
Yes,No,1899.54684152,46076.23711
No,Yes,717.601673035,13729.0517632
No,No,507.334595801,56075.1028426
No,Yes,1422.77458643,14044.5334986
No,No,1253.69961429,37645.7999594
No,No,1301.65076545,38918.9941683
Yes,Yes,2415.31699392,17429.5033745
No,Yes,1367.01387474,11293.4692594
No,No,449.051598437,31624.9056781
No,No,505.697872942,31971.3129118
No,No,1150.45878459,54982.7518342
No,No,981.492213375,30385.0690773
No,Yes,612.2660524,16270.8356418
No,Yes,1122.29238597,20351.3360668
No,No,59.7970712776,36000.0726854
No,Yes,1353.01184469,26207.6862791
No,No,1232.23352674,50731.8642626
No,No,924.013153395,28803.7746929
No,No,517.824545856,65501.6207632
No,Yes,1795.71686967,12547.8290854
No,No,983.560560031,26050.1300464
No,Yes,990.354260295,18998.0907795
No,No,1529.51700579,52681.7066584
No,No,272.873129347,44249.6786806
No,Yes,636.206615613,19468.4338687
Yes,No,1751.34708758,38381.5857952
No,No,721.920379652,46269.8372072
No,No,511.417511108,25768.2854913
No,No,563.687202813,41354.3501615
No,No,1110.72092234,47221.44762
No,No,403.034376541,48874.1511646
No,No,430.090423291,29246.3770929
No,No,278.473984332,33187.7689317
Yes,No,2228.47228298,27438.3489877
No,No,1201.78261652,30099.1623728
No,No,490.798404424,44686.1031485
No,Yes,792.855972361,8699.59834347
No,No,870.662370949,37180.0676511
No,Yes,1149.20983594,11337.0592459
No,No,493.533675004,49735.5676052
No,Yes,874.34837578,10845.0188294
No,No,1097.94754013,23224.1278255
No,No,976.149122428,29998.3630718
No,No,1373.72537887,43124.2131477
No,Yes,1282.76284131,22360.1963285
No,No,636.728473821,45649.1708111
No,No,1823.23192187,24744.8540564
No,No,605.863800626,34515.1956633
No,No,0.0,27888.826032
No,No,491.520310599,37128.7743005
No,No,248.362396685,37868.5597639
No,No,1036.50374626,37151.4106414
No,No,1130.89393293,35235.3656766
No,Yes,1048.53898279,10392.0641104
No,No,1251.88850208,50174.3290697
Yes,No,1578.84749623,61220.133146
No,No,0.0,40341.3388309
No,No,1531.96295796,33595.4327848
No,No,935.46525026,30909.9309111
No,Yes,1056.1810672,16873.511759
No,Yes,1060.7768268,21430.7912243
No,No,253.850878596,41472.121962
No,No,323.123255734,36119.4288232
No,No,1051.22456472,31749.6390257
No,Yes,925.947058262,14258.2674252
No,Yes,831.241934194,13702.9999252
No,No,280.836868259,56567.0083341
No,Yes,1092.34254979,20465.1538178
No,No,702.276627025,49708.9552519
No,No,663.095887704,32756.259909
No,No,224.742276444,25386.9948741
No,No,1108.68051381,60725.5268354
No,Yes,0.0,20071.8216934
No,No,352.798060721,36751.9778574
No,Yes,1390.18542568,21735.2469433
No,No,599.647361026,32471.2162383
No,No,514.545492306,45763.8998309
No,Yes,484.894316676,15883.6644313
No,No,278.72044142,49231.1908001
No,No,661.055733669,35806.0515058
No,No,1110.2963396,27501.122648
No,No,1306.25756759,29376.4413748
Yes,Yes,1966.06296647,17735.7788027
No,No,588.56477129,33224.4447531
No,No,0.0,42869.1588324
No,No,1289.60223717,35164.8897589
No,No,1054.27849856,50795.2066163
No,No,0.0,43513.1146613
No,No,897.807241769,37899.6677887
No,Yes,673.785590697,13344.8569533
No,No,636.335023463,49487.6008947
No,No,412.071614629,48347.296982
Yes,No,1898.32349723,61011.2159467
No,No,1606.40367507,27382.325389
No,No,0.0,41040.1951172
No,Yes,0.0,20157.2512618
No,No,486.384423515,53051.7236774
No,No,1738.11083484,38821.6262992
No,No,0.0,62746.836791
No,No,355.936626583,34730.8855239
No,No,0.0,24818.3586256
No,Yes,1925.98745138,20441.6744442
No,No,819.111800229,55716.5487287
No,Yes,588.756707004,24015.9606718
No,No,975.571998093,28804.0002508
No,No,127.161925516,40727.5549957
No,No,713.436813413,48176.4282203
No,No,737.723042522,48994.8128507
No,Yes,687.064419499,14059.457626
No,No,444.514583626,41957.7449421
No,No,1061.28423671,32839.3448601
No,No,1425.49558152,37189.0251364
No,Yes,638.261932487,21282.6510922
No,Yes,1101.44496743,20936.9269184
No,No,888.24458747,41489.1912488
No,No,951.208724793,20616.0807025
No,Yes,1152.09664394,15852.4234471
No,No,883.1603001,27125.9069557
No,No,1126.98801117,47378.0191767
No,No,742.821230246,34353.4879055
No,Yes,1532.11664528,19462.15441
No,Yes,266.768630098,28452.5982743
No,Yes,310.430599701,16479.9923888
No,No,1702.30135742,46589.0626235
No,No,649.782495505,39655.3981844
No,No,648.321454451,45392.2840271
No,No,995.274151938,24782.8767575
No,No,330.074882387,45757.3755756
No,No,1358.57343347,20700.7060831
Yes,No,1166.79852719,30367.6108561
No,No,671.669572519,26142.911609
No,Yes,484.085483621,12045.3104191
No,No,1404.62755268,47712.1840701
No,No,617.001386972,54489.7438607
No,Yes,964.62488971,21436.5555923
No,No,466.579142985,24719.3955182
No,No,618.801159014,25927.5715648
No,No,1310.95236456,28978.4641183
No,No,123.927463494,28311.8309042
No,No,786.264219193,45304.7933578
No,No,748.210589443,46981.9317616
Yes,Yes,2124.48923887,12651.0743188
No,Yes,326.391243387,16988.9233035
No,Yes,474.882782464,14986.6432917
No,No,59.9658271033,24889.2545893
No,No,1611.33388186,47894.2766517
No,No,545.605211623,27236.5581442
No,No,0.0,46590.4406361
No,No,1249.35413897,52232.2511885
No,Yes,587.874754115,18448.1002739
Yes,No,1302.73474175,43680.0652357
No,Yes,908.372745406,27416.6243496
No,Yes,1252.13301937,13860.935031
No,No,277.168651893,37177.0360937
No,No,623.574809064,57483.5042109
No,No,943.199390153,41765.1425012
No,Yes,1815.44523079,18919.4169687
No,Yes,927.424650392,20498.527653
Yes,Yes,2008.03298475,18601.4030906
No,No,1028.23523511,31297.9619582
No,No,408.236016978,51131.5132649
No,No,1355.43684724,42630.6686555
No,Yes,376.770798828,16042.2389216
No,No,856.47915735,69124.2684952
No,No,1110.74370452,43991.9201314
No,No,437.814278971,27855.7549698
No,No,1013.70540676,60574.8058733
Yes,No,1922.82904619,56202.5761964
No,No,1066.79279363,49629.9030055
No,No,465.55328006,33998.8475783
No,No,899.4833121,36361.9780795
No,No,592.800666683,34355.9095455
No,No,164.001019441,42695.3979154
No,No,0.0,62975.128739
No,Yes,1335.13132351,17044.365397
No,Yes,1549.6163803,11927.5319541
No,No,1441.07069569,33852.6775971
No,No,1157.65206769,39080.2635291
No,No,899.462006521,36335.2195177
No,No,331.167032049,44752.2292921
No,No,439.201791769,42132.0136263
No,No,489.717690888,27043.230559
No,No,652.993679181,37143.5812264
No,No,206.82087829,49221.1485187
No,Yes,932.487404912,14950.094735
No,No,1098.23245142,42331.8910833
No,Yes,1959.59551983,19677.9357288
No,Yes,1706.9537665,20804.6561208
No,No,1255.88371143,55971.185475
No,No,537.954408772,54481.3080035
No,No,349.161806174,38844.3498392
No,No,167.606098804,20150.9027619
No,No,1612.46531468,42281.2311403
No,No,551.254052412,48007.9918075
No,Yes,1521.49668224,16830.5651366
No,No,826.960124206,61365.4443242
No,No,770.08193457,38010.2611137
No,Yes,1109.42549736,10973.0882494
No,No,559.324027305,53542.412719
No,Yes,390.27819792,9050.00278108
No,No,1567.02386233,42258.7733462
No,No,170.260236584,62708.1620175
No,No,528.850203579,46222.2889572
No,No,0.0,49471.7493977
No,Yes,1000.4158066,14071.0085363
No,No,538.748646422,34834.445707
No,No,435.402804256,35168.7270885
No,No,110.660530711,64525.9378994
No,No,153.563343023,49405.2609827
No,Yes,856.624728089,19056.8678387
No,Yes,934.252048089,20747.2122273
No,No,783.122960119,36514.6901416
No,Yes,1271.11249459,17451.0411864
No,No,910.75982266,33660.7189687
No,No,748.652080396,40612.2157592
No,No,668.942259766,42028.9238396
No,Yes,1061.93204094,18589.6214457
No,No,766.008842061,45155.0972107
No,Yes,1396.23460288,15837.253376
No,No,265.435891352,34040.5484925
Yes,No,2080.93724738,34494.1712063
No,No,324.691264322,47103.457819
No,Yes,1135.01076744,24005.0051044
Yes,No,1731.68076615,56228.9216824
No,Yes,1133.23296557,16749.4614462
No,No,782.648690119,37497.0870021
No,Yes,745.565474645,12896.6328981
No,No,1444.3612371,51154.5081209
No,Yes,1340.52919981,19318.8404293
Yes,No,1903.66721921,41173.5039919
No,No,317.903573559,42209.4873423
No,No,901.31774791,43242.6120868
No,No,527.983482263,39950.9585215
No,Yes,915.653755753,16888.8124249
No,No,1143.55035364,42694.8039244
Yes,No,1488.55877464,22256.8636915
No,No,1024.23028361,27104.85794
No,No,619.903822341,29217.3523432
No,No,1007.24865564,34893.1376858
No,No,0.0,42577.8145155
No,No,1342.04759432,51442.565582
No,Yes,1478.16978474,22564.5848836
No,No,149.357779533,52310.4115265
No,No,279.7242752,52008.4158083
No,No,869.808782665,49312.5064893
No,No,1493.2878522,56364.2548943
No,No,1127.82268634,43344.8942878
No,No,924.692705395,38676.9704374
No,No,311.507988004,43379.6346769
No,No,696.510066797,28610.1946593
No,Yes,295.633452061,25452.4758535
No,No,464.762682025,17862.2268685
No,Yes,750.4126745,17291.5268864
No,No,890.407653226,52943.3834047
No,No,0.0,37455.1988754
No,Yes,340.697865961,12351.8259612
No,No,724.243805795,43399.7182824
No,No,979.855046192,40374.0515649
No,No,33.4570264676,30510.0384248
No,No,1203.73617853,40969.0823467
No,No,735.730856697,23225.1771046
No,Yes,884.918846586,27208.7712746
No,No,825.849975677,48216.7118881
No,Yes,1734.58583986,14165.2788643
No,Yes,670.493492933,16513.0442607
No,No,874.84728561,36709.1083061
No,No,0.0,40021.3553584
No,No,827.350473626,43833.4237009
No,No,1508.84137778,31739.2719201
No,Yes,0.0,19095.8303695
No,Yes,914.515478973,7525.58425634
No,No,302.961244469,51030.4395325
No,Yes,275.485893221,13448.3341939
No,No,589.558094263,42335.4470347
No,No,1120.26745836,45153.0400679
No,Yes,1416.96615637,11104.5663247
No,No,1270.17667774,44185.3577148
No,No,848.234486271,35186.5774992
No,No,560.968073848,43254.7154108
No,No,619.615504777,45463.300903
No,No,1197.5797747,18449.0207765
Yes,No,1585.72940149,52274.8601246
No,No,478.363326131,28262.8681327
No,No,1144.91247878,41370.5165809
No,No,778.751922851,58860.3807631
No,Yes,1675.4221409,13703.8810912
No,No,680.769773485,56759.2345948
No,Yes,1113.57797797,17593.5298519
No,No,339.351397521,38097.0166792
No,No,908.871252096,55612.1723588
No,No,480.787554965,11193.415699
No,Yes,874.583020719,17378.2872736
No,No,0.0,42515.1628277
No,No,1353.52220277,52048.5041195
No,No,1073.95003337,28845.7420334
No,Yes,1402.287769,13276.2490843
No,No,759.148003415,24473.1066
No,No,4.10949814538,38326.1983601
No,No,194.554390071,38794.1459082
No,Yes,597.599614481,16526.6773312
No,Yes,1067.7811147,18641.7243063
No,No,379.291013494,43096.4898085
No,Yes,583.599749189,15179.6861261
No,No,465.522214213,30792.8835943
No,No,1144.12274665,33624.9414266
No,Yes,1025.08757277,29019.3262183
No,No,203.958043684,63638.1873188
No,Yes,439.581726629,17823.5019428
No,No,0.0,40574.4207853
No,No,720.857568601,42753.7216938
No,No,1385.79514001,44983.296559
No,No,1127.50757702,64618.742136
No,No,808.000167811,36076.0798002
No,Yes,280.248153669,25307.3770795
No,No,378.723020308,15738.3318359
No,Yes,885.516846438,21211.3259041
No,No,0.0,37482.4857283
No,Yes,1006.94224558,19065.6927865
No,No,490.645063024,37998.7143517
No,Yes,141.026549626,11314.3917806
No,No,761.88554125,46421.7640748
No,No,1787.60381985,33312.8066836
No,No,964.54130577,33908.0513821
No,No,931.576984186,52703.7912232
No,No,10.0565726041,37673.3165456
No,Yes,1971.66323616,22040.2627413
No,Yes,1171.51991582,17642.2677539
No,No,784.383691992,44927.4957038
No,No,503.498537295,20476.0729396
No,Yes,295.480714529,17324.0416254
Yes,Yes,1475.05743782,20210.2726246
No,No,950.471369519,38990.1738558
No,Yes,1083.70236159,17522.7306868
No,Yes,1334.66626447,18064.7783446
Yes,No,1332.38617767,53517.3504896
No,No,314.548049421,43440.6040613
No,Yes,683.189896759,12367.6971268
No,Yes,1087.41275535,17060.59429
No,No,443.634783425,46611.0206329
No,No,426.552880276,34191.2952217
No,No,532.98474076,55847.285953
No,Yes,1378.21733852,20119.8291956
No,No,470.035913443,29309.1272587
No,Yes,470.309392705,10062.0836038
No,No,98.3966175463,25308.5899305
No,No,400.059110376,30160.2889819
No,No,1265.72586791,20816.9533261
No,Yes,700.335171684,15905.2126953
No,No,1266.77263593,47991.0501266
No,No,116.35373541,30765.3518002
No,Yes,1023.6385348,15738.1600122
No,No,823.664169397,24533.2031357
No,Yes,1328.67153101,13389.4337862
No,No,1032.18517772,46541.6494691
No,Yes,1093.63905841,14790.7691897
No,No,587.764496004,39618.8173563
No,No,1379.18431417,48254.6000091
No,Yes,444.025308381,23691.9832172
No,Yes,597.602487061,21296.6123043
No,No,738.194410176,35134.2653549
No,No,563.491173126,47142.4498544
No,Yes,1518.71564552,23877.8198496
No,No,1610.71968065,30098.8239906
No,Yes,542.38969384,14294.5950802
No,No,586.169070351,31466.8513377
No,Yes,648.885364145,24457.3640797
No,Yes,913.046455922,17139.5796009
No,No,1650.8960188,43478.1282067
No,No,758.506112361,37485.9081338
No,No,1955.55735559,45507.9115048
No,No,446.964465927,27626.6025691
No,No,874.941620919,39807.6795516
No,Yes,1124.5673759,28936.9062202
No,No,0.0,29427.9148425
No,No,184.569141531,44021.3021641
No,No,1133.79978343,39860.1632176
No,Yes,1148.92313945,19717.4262919
No,No,1040.27247221,35639.5543014
No,No,753.960828612,21507.9949174
No,No,818.496293231,34903.677548
No,Yes,1228.6558163,17460.6421608
No,Yes,16.4148836029,24291.3494232
No,No,763.900776016,64967.6404491
No,Yes,1667.30882701,15614.8209145
No,No,637.491879262,48942.6121417
No,No,911.132057881,31265.2177135
No,No,125.053844055,50059.5471193
No,Yes,548.278823221,15308.5999947
No,No,795.034869917,34169.6697336
No,No,649.159045714,37015.2749918
No,No,0.0,51758.4102919
No,No,292.334382786,41036.1292564
No,No,1285.99180262,31068.1225273
No,No,845.854302307,44480.6553248
No,Yes,1660.11179792,26838.9330541
No,No,610.568638533,36145.0170222
No,Yes,1137.42108493,16177.2729088
No,Yes,1115.76856218,11496.5418079
No,No,302.164289782,28805.0626732
No,No,1074.14335685,35054.5844246
No,No,510.960175999,32151.8489791
No,No,974.410565287,43861.8019235
No,No,46.183288443,42533.7153588
No,No,1731.60452777,58075.9436881
No,No,1429.39337851,31387.7003287
No,No,503.513808815,62115.1050819
Yes,Yes,2179.22142806,15302.7765041
No,No,18.7882805798,24699.0968352
No,No,1047.13968863,46007.9806069
No,Yes,1049.60357405,11137.8610389
No,No,1372.93582176,35467.7576567
No,No,958.326632218,28145.8424785
No,No,826.638592855,47358.5490213
No,No,1005.16308219,42127.994474
No,No,1132.86248471,25402.4710043
No,No,618.610523972,45154.7478428
No,No,1073.82542089,47935.0053223
No,No,1108.8009968,39676.5545619
No,No,583.712000759,42590.1241396
No,No,835.533443337,23160.5786181
No,No,698.6738292,29580.0691003
No,No,929.576189949,40442.0631153
No,No,916.597958539,41432.4344976
No,No,1324.19876916,10892.3291551
No,Yes,1219.37667695,11361.8238642
No,No,265.295848439,45828.0188499
No,Yes,1255.42583519,19885.7611482
No,No,1524.43670328,18878.5544826
No,No,326.397293438,30156.3554234
No,No,1821.00315181,54051.9823381
No,Yes,1357.42346576,25733.3093953
No,No,1187.47380064,53318.9933606
No,Yes,925.904860674,20952.5861354
No,No,1451.78500634,27853.9677827
No,No,32.0680789944,38788.6604714
No,No,685.197586468,36015.4188571
